ent_num,alt_num,alt_name
7133,5052.0,"MEHMOOD, Dr. Bashir Uddin"
7135,5053.0,"MAJID, Abdul"
7135,5054.0,"MAJEED, Chaudhry Abdul"
7138,5057.0,"TUFAIL, Sheik Mohammed"
7138,5058.0,"TUFAIL, S.M."
7140,5059.0,LASHKAR E-TOIBA
7140,5060.0,LASHKAR-I-TAIBA
7140,5061.0,ARMY OF THE RIGHTEOUS
7140,6055.0,ARMY OF THE PURE
7140,6056.0,ARMY OF THE PURE AND RIGHTEOUS
7140,6057.0,AL MANSOOREEN
7140,6058.0,AL MANSOORIAN
7140,8169.0,PAASBAN-E-KASHMIR
7140,8170.0,PAASBAN-I-AHLE-HADITH
7140,8171.0,PASBAN-E-KASHMIR
7140,8172.0,PASBAN-E-AHLE-HADITH
7140,8173.0,PAASBAN-E-AHLE-HADIS
7140,9248.0,JAMAAT-UD-DAWA
7140,9250.0,JAMA'AT AL-DAWA
7140,9251.0,JAMAAT UD-DAAWA
7140,9252.0,JAMAAT UL-DAWAH
7140,9253.0,JAMAAT-UL-DAWA
7140,9254.0,JAMA'AT-I-DAWAT
7140,9255.0,JAMAIAT-UD-DAWA
7140,9256.0,JAMA'AT-UD-DA'AWAH
7140,9257.0,JAMA'AT-UD-DA'AWA
7140,9258.0,JAMAATI-UD-DAWA
7140,9259.0,IDARA KHIDMAT-E-KHALQ
7140,13261.0,FALAH-I-INSANIAT FOUNDATION (FIF)
7140,13262.0,FALAH-E-INSANIAT FOUNDATION
7140,13263.0,FALAH-E-INSANIYAT
7140,13264.0,FALAH-I-INSANIYAT
7140,13265.0,FALAH INSANIA
7140,13266.0,WELFARE OF HUMANITY
7140,13267.0,HUMANITARIAN WELFARE FOUNDATION
7140,13268.0,HUMAN WELFARE FOUNDATION
7140,26060.0,AL-ANFAL TRUST
7140,26061.0,TEHRIK-E-HURMAT-E-RASOOL
7140,26062.0,TEHRIK-E-TAHAFUZ QIBLA AWWAL
7140,33744.0,AL-MUHAMMADIA STUDENTS
7140,38431.0,KASHMIR FREEDOM MOVEMENT
7140,38432.0,TEHREEK-E-AZADI-E-KASHMIR
7140,38433.0,TEHREEK AZADI JAMMU AND KASHMIR
7140,38434.0,TEHREEK-E-AZADI JAMMU AND KASHMIR
7140,38436.0,TEHREEK-I-AZADI-I KASHMIR
7140,38437.0,TEHREEK-E-AZADI-E-JAMMU AND KASHMIR
7140,38438.0,MOVEMENT FOR FREEDOM OF KASHMIR
7140,38439.0,MILLI MUSLIM LEAGUE
7140,38440.0,MILLI MUSLIM LEAGUE PAKISTAN
7140,85219.0,KASHMIR RESISTANCE FRONT
7141,6493.0,CONTINUITY ARMY COUNCIL
7141,6494.0,CONTINUITY IRISH REPUBLICAN ARMY
7141,6495.0,REPUBLICAN SINN FEIN
7146,5076.0,ULSTER FREEDOM FIGHTERS
7148,35173.0,"BOULGHIT, Boubakeur"
7149,5081.0,JAMIAT IHIA AL-TURATH AL-ISLAMIYA
7149,5082.0,REVIVAL OF ISLAMIC SOCIETY HERITAGE ON THE AFRICAN CONTINENT
7149,5083.0,JAMIA IHYA UL TURATH
7149,27636.0,AFGHAN SUPPORT COMMITTEE
7149,27637.0,AHYA UL TURAS
7149,27638.0,JAMIAT AYAT-UR-RHAS AL ISLAMIA
7149,27639.0,JAMIAT IHYA UL TURATH AL ISLAMIA
7149,27640.0,LAJNAT UL MASA EIDATUL AFGHANIA
7149,27642.0,AL-FURQAN FOUNDATION WELFARE TRUST
7149,27643.0,AL-FURQAN CHARITABLE FOUNDATION
7149,27644.0,AL-FURQAN WELFARE FOUNDATION
7149,27646.0,ORGANIZATION FOR PEACE AND DEVELOPMENT PAKISTAN
7149,27647.0,FORKHAN RELIEF ORGANIZATION
7149,27648.0,AL-FURQAN AL-KHARIYA
7149,27649.0,AL-FURQAN KHARIA
7149,27650.0,AL-FORQAN AL-KHAIRYA
7149,27651.0,AL-FURQAN UL KHAIRA
7149,27652.0,RAIES KHILQATUL QURANIA FOUNDATION OF PAKISTAN
7149,27660.0,LAJNATUL FURQAN
7149,27661.0,HAYAT UR RAS AL-FURQAN
7149,27662.0,HIYAT ORAZ AL ISLAMIYA
7149,27663.0,JAMITO AHIA TORAS AL-ISLAMI
7149,27665.0,JAMIAT AL-HAYA AL-SARAT
7149,27666.0,AHIYAHU TURUS
7149,27667.0,AHYA UTRAS
7149,27668.0,HAYATUTRAS
7149,27669.0,HAYATURAS
7149,27670.0,AL-TURAZ TRUST
7149,27671.0,AL-TURAZ ORGANIZATION
7149,31016.0,AL FORQAN CHARITY
7149,31017.0,EAST AND WEST ENTERPRISES
7150,5084.0,"ABU BAKR, Ibrahim Ali Muhammad"
7150,9567.0,"SABRI, Abdel Ilah"
7150,9568.0,"TANTOUSH, Ibrahim Ali Abu Bakr"
7150,9569.0,"TANTOUCHE, Ibrahim Abubaker"
7150,9570.0,"TANTOUSH, Ibrahim Abubaker"
7154,5091.0,OASIS BEACH RESORT & CONVENTION CENTER
7154,12762.0,OASIS BEACH RESORT AND CONVENTION CENTER
7156,5092.0,DISTRIBUIDORA IMPERIAL
7156,5093.0,DIBC
7157,5094.0,FARMACIAS VIDA
7157,5095.0,FARMACIA VIDA
7166,5096.0,"ARELLANO FELIX DE TOLEDO, Enedina"
7199,5097.0,AL-HARAMAIN
7199,5098.0,AL-HARAMEIN
7199,5099.0,AL-HARAMAYN
7199,5100.0,ALHARAMAIN FOUNDATION
7199,5101.0,ALHARAMEIN FOUNDATION
7199,5102.0,ALHARAMAYN FOUNDATION
7199,5103.0,AL-HARAMEIN ISLAMIC FOUNDATION
7199,5104.0,AL-HARAMAYN ISLAMIC FOUNDATION
7199,5105.0,ALHARAMAIN ISLAMIC FOUNDATION
7199,5106.0,ALHARAMEIN ISLAMIC FOUNDATION
7199,5107.0,ALHARAMAYN ISLAMIC FOUNDATION
7199,5108.0,AL-HARAMAIN HUMANITARIAN FOUNDATION
7199,5109.0,AL-HARAMEIN HUMANITARIAN FOUNDATION
7199,5110.0,AL-HARAMAYN HUMANITARIAN FOUNDATION
7199,5111.0,MU'ASSASAT AL-HARAMAIN AL-KHAYRIYYA
7199,5112.0,MU'ASSASAT AL-HARAMEIN AL-KHAYRIYYA
7199,5113.0,MU'ASSASAT AL-HARAMAYN AL-KHAYRIYYA
7199,5114.0,ALHARAMAIN
7199,5115.0,ALHARAMEIN
7199,5116.0,ALHARAMAYN
7199,5117.0,ALHARAMAIN HUMANITARIAN FOUNDATION
7199,5118.0,ALHARAMEIN HUMANITARIAN FOUNDATION
7199,5119.0,ALHARAMAYN HUMANITARIAN FOUNDATION
7199,5120.0,AL-HARAMAIN FOUNDATION
7199,5121.0,AL-HARAMEIN FOUNDATION
7199,5122.0,AL-HARAMAYN FOUNDATION
7199,6049.0,VAZIR
7199,6050.0,VEZIR
7200,5124.0,AL-AQSA MARTYRS BATTALION
7201,5125.0,AL RASHID TRUST
7201,5126.0,AL RASHEED TRUST
7201,5127.0,AL-RASHEED TRUST
7201,5128.0,AL-RASHID TRUST
7203,5132.0,"AOUADI, Mohamed Ben Belkacem"
7204,9566.0,"BEN HANI, Al As'ad"
7205,5133.0,"BUSHUSHA, Mokhtar"
7205,8853.0,"BOUCHOUCHA, Al-Mokhtar Ben Mohamed Ben Al-Mokhtar"
7207,5135.0,"ES SAYED, Kader"
7208,8855.0,"ELSSEID, Sami Ben Khamis Ben Saleh"
7209,5136.0,"AL-FAUWAZ, Khaled"
7209,5137.0,"AL-FAUWAZ, Khaled A."
7209,5138.0,"AL-FAWWAZ, Khalid"
7209,5139.0,"AL FAWWAZ, Khalid"
7209,5140.0,"AL FAWWAZ, Khaled"
7209,5141.0,"AL-FAWWAZ, Khaled"
7209,10002.0,"AL FAWAZ, Khalid Abdulrahman H."
7210,5142.0,"AL-MISRI, Abu Hamza"
7210,5143.0,"MUSTAFA, Mustafa Kamel"
7210,5144.0,"KAMEL, Mustafa"
7210,5148.0,"EMAN, Adam Ramsey"
7219,5145.0,GESTORAS PRO-AMNISTIA
7220,5156.0,"BEIRA-MAR, Fernandinho"
7221,5157.0,"GONZALEZ QUIRARTE, Lalo"
7221,5158.0,"GONZALEZ QUIRARTE, Jose"
7221,5159.0,"GONZALEZ LOPEZ, Gregorio"
7221,5160.0,"ORELLANA ERAZO, Hector Manuel"
7221,5161.0,"GOMEZ CHAVEZ, Gabriel"
7222,5162.0,"KHAN AFRIDI, Haji Ibrahim"
7222,5163.0,"KHAN, Haji Ibrahim"
7222,5164.0,"IBRAHIM, Haji Ehai"
7223,5165.0,"KNOWLES, JR., Samuel"
7224,5166.0,"TVITO, Oded"
7224,5167.0,"TUITO, Daniel"
7224,5168.0,"TVITO, Daniel"
7224,5169.0,"TUITO, David"
7224,5170.0,"MAMO, Eliyahu"
7224,5171.0,"REVIVO, Simon"
7226,5174.0,"ZAMBADA, El Mayo"
7226,45317.0,"LOPEZ LANDEROS, Geronimo"
7226,51369.0,"HERNANDEZ GARCIA, Javier"
7226,51371.0,"ZAMBADA GARCIA, Ismael Mario"
7234,5191.0,NPA
7234,5198.0,NEW PEOPLE'S ARMY
7234,5200.0,COMMUNIST PARTY OF THE PHILIPPINES
7235,5201.0,"LIWINAG, Armando"
7251,8856.0,"BEN SOLTANE, Adel Ben Al-Azhar Ben Youssef"
7255,8857.0,"KAMMOUN, Mehdi Ben Mohamed Ben Mohamed"
7262,5214.0,EASTERN TURKISTAN ISLAMIC PARTY
7262,5215.0,ETIM
7262,5216.0,ETIP
7263,5218.0,"JALADIN, Wa'el Hamza"
7263,5219.0,"JALADIN, Wa'il Hamza"
7263,5220.0,"JALAIDAN, Wa'el Hamza"
7263,5221.0,"JALAIDAN, Wa'il Hamza"
7263,5222.0,"JULAIDAN, Wa'il Hamza"
7263,5223.0,"JULAYDAN, Wa'el Hamza"
7263,5224.0,"JULAYDAN, Wa'il Hamza"
7263,10003.0,"JILDAN, Wail H.A."
7265,5226.0,"BIN AL SHIBH, Ramzi"
7265,5227.0,"BINALSHEIDAH, Ramzi Mohamed Abdullah"
7265,5228.0,"OMAR, Ramzi Mohammed Abdellah"
7267,5230.0,"ESSABAR, Zakariya"
7268,5231.0,GCT
7268,5232.0,GROUPE COMBATTANT TUNISIEN
7268,5233.0,JAMA'A COMBATTANTE TUNISIEN
7268,5235.0,TUNISIAN COMBATANT GROUP
7270,5236.0,FONDATION SECOURS MONDIAL A.S.B.L.
7270,5237.0,FONDATION SECOURS MONDIAL-BELGIQUE A.S.B.L.
7270,5238.0,FONDATION SECOURS MONDIAL-KOSOVA
7270,5239.0,FONDATION SECOURS MONDIAL VZW
7270,5240.0,FONDATION SECOURS MONDIAL 'WORLD RELIEF'
7270,5242.0,"STICHTING WERELDHULP-BELGIE, V.Z.W."
7270,5243.0,SECOURS MONDIAL DE FRANCE
7280,5250.0,JEMA'A ISLAMIYAH
7280,5251.0,JEMA'A ISLAMIYYA
7280,5252.0,JEMA'A ISLAMIYYAH
7280,5253.0,JEMA'AH ISLAMIYAH
7280,5254.0,JEMA'AH ISLAMIYYAH
7280,5255.0,JEMAA ISLAMIYA
7280,5256.0,JEMAA ISLAMIYYA
7280,5257.0,JEMAA ISLAMIYYAH
7280,5258.0,JEMAAH ISLAMIAH
7280,5259.0,JEMAAH ISLAMIYAH
7280,5260.0,JEMAAH ISLAMIYYAH
7295,5261.0,VIZCAYA LTDA.
7313,5263.0,"CARVAJAL TAFURT, Hector Fabio"
7321,5268.0,AL BIR AL DAWALIA
7321,5270.0,BIF-USA
7321,5271.0,MEZHDUNARODNYJ BLAGOTVORITEL'NYJ FOND
7322,5272.0,BENEVOLENT INTERNATIONAL FUND
7322,5273.0,BIF-CANADA
7323,5274.0,BECF CHARITABLE EDUCATIONAL CENTER
7323,5275.0,BENEVOLENCE EDUCATIONAL CENTER
7323,5276.0,BIF-BOSNIA
7323,5277.0,BOSNIAN IDEAL FUTURE
7324,5278.0,GICM
7324,5279.0,GROUPE ISLAMIQUE COMBATTANT MAROCAIN
7325,5285.0,ISLAMIC CALL COMMITTEE
7325,5400.0,LAJNA ALDAWA ALISALMIAH
7325,5406.0,LAJNA ALDAWA ALISLAMIA
7325,5407.0,LAJNA ALDAWA ALISLAMIYA
7325,5408.0,LAJNAT AL D'AWA AL ISLAMIAK
7325,5409.0,LAJNAT AL DAAWA AL ISLAMIYA
7325,5410.0,LAJNAT AL DAWA
7325,5411.0,LAJNAT AL DAWA AL ISLAMIA
7325,5412.0,LAJNAT ALDAWA AL ISLAMIAH
7325,5413.0,LAJNAT ALDAWA ALISLAMIA
7328,5299.0,"ISOMUDDIN, Riduan"
7328,5301.0,"NURJAMAN, Encep"
7329,5302.0,"A RAHMAN, Mohamad Iqbal"
7329,5303.0,"ABDURRAHMAN, Abu Jibril"
7329,5305.0,"RAHMAN, Mohamad Iqbal"
7329,5306.0,"MUQTI, Fihiruddin"
7329,5307.0,"MUQTI, Fikiruddin"
7329,13768.0,"ABDUL RAHMAN, Mohamad Iqbal"
7330,5309.0,BENEVOLENCE INTERNATIONAL NEDERLAND
7330,5310.0,STG.BENEVOLENCE INTERNATIONAL NEDERLAND
7331,5311.0,LASHKAR E JHANGVI
7331,5312.0,LASHKAR-I-JHANGVI
7331,48708.0,LASHKAR E JHANGVI AL-ALAMI
7331,48709.0,LASHKAR E JHANGVI AL-ALMI
7331,48710.0,LEJ AL-ALAMI
7471,5349.0,"HEKHMARTYAR, Gulbuddin"
7471,5350.0,"HEKMATIAR, Gulbuddin"
7471,5351.0,"HEKMATYAR, Gulabudin"
7471,5352.0,"HEKMETYAR, Gulbudin"
7471,5353.0,"HIKMETYAR, Golboddin"
7471,5354.0,"KHEKMATIYAR, Gulbuddin"
7472,5356.0,JUND AL-ISLAM
7472,6317.0,ANSAR AL-SUNNA
7472,6318.0,ANSAR AL-SUNNA ARMY
7472,6319.0,JAISH ANSAR AL-SUNNA
7473,5357.0,RIYADH-AS-SALIHEEN
7473,5358.0,RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF SHAHIDS (MARTYRS)
7473,5359.0,RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION
7473,5360.0,THE SABOTAGE AND MILITARY SURVEILLANCE GROUP OF THE RIYADH AL-SALIHIN MARTYRS
7474,5361.0,ISLAMIC REGIMENT OF SPECIAL MEANING
7474,5362.0,THE AL-JIHAD-FISI-SABILILAH SPECIAL ISLAMIC REGIMENT
7474,5363.0,THE ISLAMIC SPECIAL PURPOSE REGIMENT
7475,5364.0,INTERNATIONAL BATTALION
7475,5365.0,ISLAMIC PEACEKEEPING INTERNATIONAL BRIGADE
7475,5366.0,PEACEKEEPING BATTALION
7475,5367.0,THE INTERNATIONAL BRIGADE
7475,5368.0,THE ISLAMIC PEACEKEEPING ARMY
7475,5369.0,THE ISLAMIC PEACEKEEPING BRIGADE
7489,74805.0,"CHIWENGA, Constantino"
7489,74806.0,"CHIWENGA, Constantine Gureya"
7489,74807.0,"CHIWENGA, Constantino D.N.G."
7513,74810.0,"MNANGAGWA, Emmerson"
7522,74802.0,"MUCHINGURI, Oppah"
7522,74803.0,"MUCHINGURI, Oppah Chamu Zvipange"
7522,74804.0,"MUCHINGURI KASHIRI, Oppah Chamu Zvipange"
7576,5378.0,BANAGRICOLA S.A.
7581,5380.0,CONPUERTO S.A.
7583,5381.0,COMERCIALIZADORA AUTOMOTRIZ S.A.
7584,5382.0,INDUSTRIA AGROPECUARIA SANTA ELENA LTDA.
7595,5387.0,OCCIPAPEL LTDA.
7598,5388.0,S.A.S. E.U.
7631,5393.0,RODRIGUEZ CARRENO LTDA. TODO BOLSAS Y COLSOBRES
7637,5414.0,AL-AQSA SPANMAL STIFTELSE
7637,5415.0,AL-AQSA ASBL
7637,5416.0,AL-AQSA CHARITABLE FOUNDATION
7637,5417.0,AL-AQSA CHARITABLE ORGANIZATION
7637,5418.0,AL-AQSA E.V.
7637,5419.0,AL-AQSA INTERNATIONAL FOUNDATION
7637,5420.0,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7637,5421.0,AL-AQSA SINABIL ESTABLISHMENT
7637,5422.0,AL-AQSA SPANM I STIFTELSE
7637,5423.0,AQSSA SOCIETY
7637,5424.0,AQSSA SOCIETY YEMEN
7637,5425.0,CHARITABLE AL-AQSA ESTABLISHMENT
7637,5426.0,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7637,5427.0,FORENINGEN AL-AQSA
7637,5428.0,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7637,5429.0,MU' ASA AL-AQSA AL-KHAYRIYYA
7637,5430.0,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7637,5431.0,SANABIL AL-AQSA CHARITABLE FOUNDATION
7637,5432.0,STICHTING AL-AQSA
7637,5433.0,SWEDISH CHARITABLE AQSA EST.
7637,5627.0,NUSRAT AL-AQSA AL-SHARIF
7638,5434.0,AL-AQSA SPANMAL STIFTELSE
7638,5435.0,AL-AQSA ASBL
7638,5436.0,AL-AQSA FOUNDATION
7638,5437.0,AL-AQSA CHARITABLE FOUNDATION
7638,5438.0,AL-AQSA CHARITABLE ORGANIZATION
7638,5439.0,AL-AQSA INTERNATIONAL FOUNDATION
7638,5440.0,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7638,5441.0,AL-AQSA SINABIL ESTABLISHMENT
7638,5442.0,AL-AQSA SPANM I STIFTELSE
7638,5443.0,AQSSA SOCIETY
7638,5444.0,AQSSA SOCIETY YEMEN
7638,5445.0,CHARITABLE AL-AQSA ESTABLISHMENT
7638,5446.0,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7638,5447.0,FORENINGEN AL-AQSA
7638,5448.0,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7638,5449.0,MU' ASA AL-AQSA AL-KHAYRIYYA
7638,5450.0,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7638,5451.0,SANABIL AL-AQSA CHARITABLE FOUNDATION
7638,5452.0,STICHTING AL-AQSA
7638,5453.0,SWEDISH CHARITABLE AQSA EST.
7638,5628.0,NUSRAT AL-AQSA AL-SHARIF
7639,5454.0,AL-AQSA SPANMAL STIFTELSE
7639,5455.0,AL-AQSA ASBL
7639,5456.0,AL-AQSA CHARITABLE FOUNDATION
7639,5457.0,AL-AQSA CHARITABLE ORGANIZATION
7639,5458.0,AL-AQSA E.V.
7639,5459.0,AL-AQSA FOUNDATION
7639,5460.0,AL-AQSA INTERNATIONAL FOUNDATION
7639,5461.0,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7639,5462.0,AL-AQSA SINABIL ESTABLISHMENT
7639,5463.0,AL-AQSA SPANM I STIFTELSE
7639,5464.0,AQSSA SOCIETY
7639,5465.0,AQSSA SOCIETY YEMEN
7639,5466.0,CHARITABLE AL-AQSA ESTABLISHMENT
7639,5467.0,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7639,5468.0,FORENINGEN AL-AQSA
7639,5469.0,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7639,5470.0,MU' ASA AL-AQSA AL-KHAYRIYYA
7639,5471.0,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7639,5472.0,SANABIL AL-AQSA CHARITABLE FOUNDATION
7639,5473.0,SWEDISH CHARITABLE AQSA EST.
7639,5629.0,NUSRAT AL-AQSA AL-SHARIF
7640,5474.0,AL-AQSA SPANMAL STIFTELSE
7640,5475.0,AL-AQSA ASBL
7640,5476.0,AL-AQSA CHARITABLE FOUNDATION
7640,5477.0,AL-AQSA CHARITABLE ORGANIZATION
7640,5478.0,AL-AQSA E.V.
7640,5479.0,AL-AQSA FOUNDATION
7640,5480.0,AL-AQSA INTERNATIONAL FOUNDATION
7640,5481.0,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7640,5482.0,AL-AQSA SINABIL ESTABLISHMENT
7640,5483.0,AL-AQSA SPANM I STIFTELSE
7640,5484.0,AQSSA SOCIETY
7640,5485.0,AQSSA SOCIETY YEMEN
7640,5486.0,CHARITABLE AL-AQSA ESTABLISHMENT
7640,5487.0,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7640,5488.0,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7640,5489.0,MU' ASA AL-AQSA AL-KHAYRIYYA
7640,5490.0,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7640,5491.0,SANABIL AL-AQSA CHARITABLE FOUNDATION
7640,5492.0,STICHTING AL-AQSA
7640,5493.0,SWEDISH CHARITABLE AQSA EST.
7640,5630.0,NUSRAT AL-AQSA AL-SHARIF
7641,5494.0,AL-AQSA SPANMAL STIFTELSE
7641,5495.0,AL-AQSA CHARITABLE FOUNDATION
7641,5496.0,AL-AQSA CHARITABLE ORGANIZATION
7641,5497.0,AL-AQSA E.V.
7641,5498.0,AL-AQSA FOUNDATION
7641,5499.0,AL-AQSA INTERNATIONAL FOUNDATION
7641,5500.0,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7641,5501.0,AL-AQSA SINABIL ESTABLISHMENT
7641,5502.0,AL-AQSA SPANM I STIFTELSE
7641,5503.0,AQSSA SOCIETY
7641,5504.0,AQSSA SOCIETY YEMEN
7641,5505.0,CHARITABLE AL-AQSA ESTABLISHMENT
7641,5506.0,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7641,5507.0,FORENINGEN AL-AQSA
7641,5508.0,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7641,5509.0,MU' ASA AL-AQSA AL-KHAYRIYYA
7641,5510.0,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7641,5511.0,SANABIL AL-AQSA CHARITABLE FOUNDATION
7641,5512.0,STICHTING AL-AQSA
7641,5513.0,SWEDISH CHARITABLE AQSA EST.
7641,5631.0,NUSRAT AL-AQSA AL-SHARIF
7642,5514.0,AL-AQSA SPANMAL STIFTELSE
7642,5515.0,AL-AQSA ASBL
7642,5516.0,AL-AQSA CHARITABLE FOUNDATION
7642,5517.0,AL-AQSA CHARITABLE ORGANIZATION
7642,5518.0,AL-AQSA E.V.
7642,5519.0,AL-AQSA FOUNDATION
7642,5520.0,AL-AQSA INTERNATIONAL FOUNDATION
7642,5521.0,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7642,5522.0,AL-AQSA SINABIL ESTABLISHMENT
7642,5523.0,AL-AQSA SPANM I STIFTELSE
7642,5524.0,AQSSA SOCIETY
7642,5525.0,CHARITABLE AL-AQSA ESTABLISHMENT
7642,5526.0,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7642,5527.0,FORENINGEN AL-AQSA
7642,5528.0,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7642,5529.0,MU' ASA AL-AQSA AL-KHAYRIYYA
7642,5530.0,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7642,5531.0,SANABIL AL-AQSA CHARITABLE FOUNDATION
7642,5532.0,STICHTING AL-AQSA
7642,5533.0,SWEDISH CHARITABLE AQSA EST.
7642,5632.0,NUSRAT AL-AQSA AL-SHARIF
7643,5534.0,AL-AQSA SPANMAL STIFTELSE
7643,5535.0,AL-AQSA ASBL
7643,5536.0,AL-AQSA CHARITABLE FOUNDATION
7643,5537.0,AL-AQSA CHARITABLE ORGANIZATION
7643,5538.0,AL-AQSA E.V.
7643,5539.0,AL-AQSA INTERNATIONAL FOUNDATION
7643,5540.0,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7643,5541.0,AL-AQSA SINABIL ESTABLISHMENT
7643,5542.0,AL-AQSA SPANM I STIFTELSE
7643,5543.0,AQSSA SOCIETY
7643,5544.0,AQSSA SOCIETY YEMEN
7643,5545.0,CHARITABLE AL-AQSA ESTABLISHMENT
7643,5546.0,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7643,5547.0,FORENINGEN AL-AQSA
7643,5548.0,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7643,5549.0,MU' ASA AL-AQSA AL-KHAYRIYYA
7643,5550.0,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7643,5551.0,SANABIL AL-AQSA CHARITABLE FOUNDATION
7643,5552.0,STICHTING AL-AQSA
7643,5553.0,SWEDISH CHARITABLE AQSA EST.
7643,5633.0,NUSRAT AL-AQSA AL-SHARIF
7644,5554.0,AL-AQSA SPANMAL STIFTELSE
7644,5555.0,AL-AQSA ASBL
7644,5556.0,AL-AQSA CHARITABLE FOUNDATION
7644,5557.0,AL-AQSA CHARITABLE ORGANIZATION
7644,5558.0,AL-AQSA E.V.
7644,5559.0,AL-AQSA INTERNATIONAL FOUNDATION
7644,5560.0,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7644,5561.0,AL-AQSA SINABIL ESTABLISHMENT
7644,5562.0,AL-AQSA SPANM I STIFTELSE
7644,5563.0,AQSSA SOCIETY
7644,5564.0,AQSSA SOCIETY YEMEN
7644,5565.0,CHARITABLE AL-AQSA ESTABLISHMENT
7644,5566.0,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7644,5567.0,FORENINGEN AL-AQSA
7644,5568.0,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7644,5569.0,MU' ASA AL-AQSA AL-KHAYRIYYA
7644,5570.0,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7644,5571.0,SANABIL AL-AQSA CHARITABLE FOUNDATION
7644,5572.0,STICHTING AL-AQSA
7644,5573.0,SWEDISH CHARITABLE AQSA EST.
7644,5634.0,NUSRAT AL-AQSA AL-SHARIF
7645,5574.0,AL-AQSA SPANMAL STIFTELSE
7645,5575.0,AL-AQSA ASBL
7645,5576.0,AL-AQSA CHARITABLE FOUNDATION
7645,5577.0,AL-AQSA CHARITABLE ORGANIZATION
7645,5578.0,AL-AQSA E.V.
7645,5579.0,AL-AQSA INTERNATIONAL FOUNDATION
7645,5580.0,AL-AQSA ISLAMIC CHARITABLE SOCIETY
7645,5581.0,AL-AQSA SINABIL ESTABLISHMENT
7645,5582.0,AL-AQSA SPANM I STIFTELSE
7645,5583.0,AQSSA SOCIETY
7645,5584.0,AQSSA SOCIETY YEMEN
7645,5585.0,CHARITABLE AL-AQSA ESTABLISHMENT
7645,5586.0,CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA
7645,5587.0,FORENINGEN AL-AQSA
7645,5588.0,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA
7645,5589.0,MU' ASA AL-AQSA AL-KHAYRIYYA
7645,5590.0,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA
7645,5591.0,SANABIL AL-AQSA CHARITABLE FOUNDATION
7645,5592.0,STICHTING AL-AQSA
7645,5593.0,SWEDISH CHARITABLE AQSA EST.
7645,5635.0,NUSRAT AL-AQSA AL-SHARIF
7649,5595.0,AKSH
7656,5597.0,"BEQIRI, Hidajet"
7658,5598.0,BOSNIAN INVESTMENT ORGANIZATION
7671,5599.0,CRP
7679,5600.0,FBKSH
7720,5601.0,UCPMB
7754,5602.0,KKCMTSH
7755,5603.0,NLA
7755,5604.0,UCK
7756,5605.0,LKCK
7769,5606.0,PCPMB
7771,5607.0,LPK
7774,5609.0,PUMA SECURITY SERVICE
7774,5610.0,PUMA SECURITY AGENCY
7808,5613.0,"UKSHINI, Sami"
7819,5615.0,"DIAS MENDONA, Leonardo"
7819,5616.0,"DIAZ MENDONCA, Leonardo"
7821,5618.0,"PALMA SALAZAR, Jesus Hector"
7825,5624.0,UWSA
7825,5625.0,UNITED WA STATE PARTY
7825,5626.0,UWSP
7826,8860.0,"ABDAOUI, Youssef Ben Abdul Baki Ben Youcef"
7828,5636.0,"FUSCO, Fabio"
